Shipment_ID,Order_Date,Shipment_Date,Delivery_Date,Customer_ID,Customer_Region,Warehouse_Location,Product_Category,Shipping_Method,Shipping_Cost,Delivery_Status,Quantity_Shipped,Weight_Shipped,Distance_Shipped,Shipping_Provider,Handling_Cost,Fuel_Surcharge,Shipment_Value,Return_Status,Damaged_Goods,Customer_Satisfaction_Score,Delivery_Days,Carrier_On_Time_Percentage
920,7/8/2021,7/12/2021,7/16/2021,3539,North America,Tokyo,Electronics,Sea,74.70916812,Delayed,33,18.83282271,4440.630173,FedEx,8.38222078,1.408334277,124.5678032,Yes,No,3.848435731,6,84.99251672
921,7/9/2021,7/10/2021,7/18/2021,4959,Africa,Tokyo,Apparel,Ground,61.25691508,On-Time,42,11.09153509,2026.932449,UPS,6.520021163,6.837648248,733.7978993,Yes,No,1.646561343,3,83.53821058
922,7/10/2021,7/13/2021,7/13/2021,1895,North America,Berlin,Food,Sea,76.45161494,Delayed,20,96.93944045,3127.416931,DHL,18.47930112,3.122318396,380.2009091,Yes,No,1.052101121,4,85.99712442
923,7/11/2021,7/12/2021,7/19/2021,3189,South America,Tokyo,Food,Air,22.73690822,Delayed,30,20.36503987,4447.298306,DHL,17.34519145,9.095385699,995.1073167,No,No,3.384785787,3,80.70506172
924,7/12/2021,7/15/2021,7/18/2021,2336,Africa,Tokyo,Furniture,Ground,89.42231754,On-Time,42,6.457525359,1057.03465,FedEx,12.43698934,6.710124748,337.2785938,No,Yes,4.769525459,5,92.37944588
925,7/13/2021,7/14/2021,7/19/2021,1164,Asia,São Paulo,Apparel,Sea,62.41559576,Delayed,5,96.18584383,4909.567709,UPS,11.36623406,6.456853252,276.8015231,No,Yes,3.437631668,4,98.78125576
926,7/14/2021,7/17/2021,7/20/2021,3361,North America,New York,Food,Air,21.41595342,Delayed,21,55.12069827,3512.748135,FedEx,18.7530643,5.594021159,589.4960209,Yes,No,4.131686612,6,92.04688858
927,7/15/2021,7/16/2021,7/18/2021,3068,Europe,Berlin,Furniture,Sea,51.57326838,Delayed,15,79.76734513,2485.647254,DHL,18.78370009,0.457763394,843.3698552,Yes,No,3.691162838,8,86.86045256
928,7/16/2021,7/20/2021,7/24/2021,2105,North America,São Paulo,Apparel,Air,86.03125641,On-Time,20,4.854701796,2160.293616,DHL,19.44794226,9.319224357,232.8929282,Yes,No,2.989746614,8,92.69029572
929,7/17/2021,7/19/2021,7/20/2021,4652,Asia,New York,Food,Air,90.78059741,Delayed,8,56.91111282,4772.279432,UPS,4.256819914,6.279374933,723.9326312,Yes,Yes,3.873569607,4,90.8588025
930,7/18/2021,7/19/2021,7/24/2021,4202,Africa,Tokyo,Electronics,Sea,33.81845545,On-Time,49,40.12189143,1036.566889,FedEx,4.890040594,9.940619834,108.336254,Yes,No,4.296416495,9,96.08840068
931,7/19/2021,7/22/2021,7/28/2021,4670,Asia,Tokyo,Toys,Sea,74.01392422,On-Time,31,77.31046122,1565.299452,DHL,14.18126058,5.373564048,922.988006,Yes,No,1.898926577,9,91.81561666
932,7/20/2021,7/24/2021,7/28/2021,2753,Europe,São Paulo,Apparel,Air,18.99867227,Delayed,12,4.323351741,1545.88585,DHL,11.74582058,7.101108919,127.0211703,Yes,No,2.344521922,3,92.04745074
933,7/21/2021,7/22/2021,7/29/2021,4031,South America,Tokyo,Furniture,Air,13.01912843,Delayed,21,40.46821157,1452.14161,UPS,2.332386288,0.562095579,918.5198075,No,Yes,1.89490293,9,84.21161958
934,7/22/2021,7/23/2021,7/29/2021,3352,North America,Johannesburg,Apparel,Air,60.43590584,Delayed,30,80.00780524,2348.004846,DHL,3.115550648,6.317361768,516.266887,Yes,No,2.808691822,7,87.89691753
935,7/23/2021,7/27/2021,7/30/2021,2938,Africa,São Paulo,Furniture,Ground,72.53448214,Delayed,27,52.50837783,4946.004374,DHL,17.98544688,7.646496116,475.6865572,No,Yes,4.540258204,7,86.54390514
936,7/24/2021,7/25/2021,7/28/2021,1370,South America,New York,Apparel,Air,81.62080581,On-Time,44,55.22885473,4445.045966,FedEx,17.63967432,7.785142949,974.6417255,No,No,2.380828403,8,80.21707856
937,7/25/2021,7/27/2021,7/30/2021,2880,Asia,São Paulo,Furniture,Ground,40.61946146,On-Time,26,10.16788586,1646.468346,UPS,8.430876596,7.701116522,990.8649688,Yes,No,2.497867557,7,85.95233386
938,7/26/2021,7/27/2021,8/2/2021,1852,Africa,Berlin,Food,Air,10.58728694,Delayed,33,13.66689033,2120.121877,UPS,18.0389111,2.262826273,667.6692197,Yes,Yes,4.441468939,4,89.23518036
939,7/27/2021,7/29/2021,7/30/2021,1383,South America,São Paulo,Electronics,Ground,53.15673134,On-Time,26,67.86146073,3350.708924,UPS,12.68615134,9.753984776,170.7633273,Yes,Yes,3.061497323,7,91.39712403
940,7/28/2021,7/30/2021,8/4/2021,2931,Africa,Tokyo,Food,Air,11.42681908,Delayed,26,67.66713892,95.58688668,FedEx,16.50630165,9.951821206,530.8615814,Yes,No,3.141795999,5,97.75680999
941,7/29/2021,8/2/2021,8/2/2021,3492,Europe,Tokyo,Electronics,Air,18.27860596,Delayed,36,97.92078773,4102.566757,UPS,9.693759281,0.755958752,552.7049459,No,No,4.443204813,8,84.54316143
942,7/30/2021,7/31/2021,8/7/2021,1424,Europe,Johannesburg,Food,Air,39.40201203,Delayed,40,71.33932231,4400.192306,DHL,4.041169892,9.364464228,538.7241067,Yes,Yes,2.962106948,6,82.89615083
943,7/31/2021,8/4/2021,8/4/2021,3208,North America,Johannesburg,Food,Sea,49.34548446,Delayed,1,49.57772785,4287.429668,UPS,9.807087128,2.894491943,591.0172466,No,Yes,3.726230139,7,96.51946809
944,8/1/2021,8/2/2021,8/9/2021,4249,North America,Johannesburg,Apparel,Sea,35.15224971,On-Time,15,85.80411844,1881.521391,DHL,10.23139636,6.892840818,67.7884781,Yes,No,1.342578663,5,97.89510239
945,8/2/2021,8/3/2021,8/11/2021,1628,Europe,New York,Toys,Air,62.36787399,On-Time,1,10.89506209,2315.377542,UPS,11.91699549,3.381109207,725.6659174,No,Yes,1.714526853,5,89.27113072
946,8/3/2021,8/6/2021,8/12/2021,4779,Africa,Johannesburg,Furniture,Ground,14.98148103,Delayed,11,45.20493418,71.8177263,UPS,3.900488832,9.677543234,726.7745869,No,Yes,2.617504803,4,82.18911466
947,8/4/2021,8/5/2021,8/12/2021,1894,Europe,New York,Furniture,Ground,23.01217392,Delayed,2,29.06735654,2002.982787,FedEx,19.84523353,1.015038583,159.6962864,No,No,2.979356271,8,89.22237769
948,8/5/2021,8/9/2021,8/10/2021,3537,North America,Johannesburg,Furniture,Air,72.57325607,On-Time,1,10.91146179,2307.529844,UPS,6.394462775,4.97746817,591.7274703,No,No,4.862934805,4,82.07942321
949,8/6/2021,8/8/2021,8/13/2021,4064,Europe,New York,Electronics,Sea,22.79267682,On-Time,31,76.46845743,4535.801722,UPS,5.573943264,4.280477919,589.9431233,No,No,4.882606532,6,96.780526
950,8/7/2021,8/8/2021,8/10/2021,3374,Europe,São Paulo,Furniture,Ground,67.57976814,On-Time,44,51.32380703,4470.998492,FedEx,11.48245254,3.260234523,698.3278992,Yes,Yes,4.40478835,6,93.45485199
951,8/8/2021,8/11/2021,8/11/2021,1597,Africa,São Paulo,Furniture,Sea,14.92161587,Delayed,16,55.89848763,4830.82435,DHL,11.66974723,6.455339909,131.1278075,Yes,No,2.262395341,3,84.58160334
952,8/9/2021,8/13/2021,8/15/2021,4062,South America,Tokyo,Apparel,Ground,46.66440512,On-Time,22,41.4198912,4426.673876,UPS,9.916773281,1.310557434,645.1781419,Yes,No,4.856113163,6,96.84712317
953,8/10/2021,8/11/2021,8/18/2021,3336,North America,New York,Food,Air,25.96685231,Delayed,42,46.30355454,50.92154004,UPS,15.89405863,7.166624181,316.7143532,No,Yes,3.757363459,8,92.12013285
954,8/11/2021,8/15/2021,8/14/2021,1592,Africa,Berlin,Furniture,Sea,19.86726543,Delayed,18,12.04373002,3210.889653,DHL,11.29977921,9.805921238,531.652841,Yes,No,2.571760511,9,98.1120034
955,8/12/2021,8/15/2021,8/17/2021,2687,Europe,Tokyo,Toys,Ground,61.03295052,On-Time,47,67.45532352,350.5060387,FedEx,12.97451819,8.045587145,784.6573751,No,Yes,3.806699668,9,98.62911713
956,8/13/2021,8/16/2021,8/21/2021,4644,Europe,São Paulo,Furniture,Air,93.55021948,Delayed,17,43.52851228,1370.245489,UPS,15.02743494,8.600167529,720.3636395,No,Yes,1.066090919,8,80.062354
957,8/14/2021,8/18/2021,8/19/2021,1572,South America,New York,Electronics,Air,14.93083431,On-Time,30,81.76837353,2895.755071,FedEx,2.450451828,3.596367432,162.9578668,Yes,No,1.584618729,4,82.28406997
958,8/15/2021,8/16/2021,8/18/2021,4425,North America,Johannesburg,Electronics,Air,47.93988234,Delayed,10,20.03057641,3506.062954,DHL,12.27159529,3.248866065,611.6255478,No,No,4.318742846,5,90.39152429
959,8/16/2021,8/18/2021,8/19/2021,3075,North America,Berlin,Electronics,Sea,73.6781894,Delayed,35,20.9029818,3276.613809,DHL,17.91550048,5.170483547,970.6607044,Yes,Yes,3.582294547,3,98.16120461
960,8/17/2021,8/20/2021,8/23/2021,4001,Asia,São Paulo,Furniture,Sea,51.64190485,Delayed,21,64.75307737,254.8012534,FedEx,2.312997373,0.457266148,198.9309655,No,No,2.456778805,9,98.89043907
961,8/18/2021,8/19/2021,8/21/2021,3090,North America,Tokyo,Apparel,Air,82.58463515,Delayed,16,84.67734063,526.9833092,DHL,9.293277868,9.453581345,860.2617333,Yes,Yes,3.002666561,9,90.78075077
962,8/19/2021,8/20/2021,8/27/2021,2704,South America,New York,Toys,Sea,26.16807843,Delayed,6,47.48368494,651.6481965,DHL,18.6720941,1.43785173,717.4206765,No,Yes,4.620568599,6,83.30222829
963,8/20/2021,8/22/2021,8/29/2021,3470,Asia,Berlin,Furniture,Ground,96.36347845,Delayed,3,72.83190994,466.1577401,UPS,8.356779241,9.030130392,785.3031473,Yes,No,3.526312438,5,83.09795038
964,8/21/2021,8/24/2021,8/29/2021,4669,Asia,New York,Apparel,Air,44.6646365,On-Time,41,99.93332719,899.3897721,FedEx,10.25711884,0.83582222,317.8604108,Yes,No,2.592597136,4,94.5132974
965,8/22/2021,8/25/2021,8/30/2021,1176,Europe,Johannesburg,Apparel,Air,40.74126696,On-Time,43,99.03143115,3445.554079,UPS,19.66774507,8.226249277,323.4944829,No,Yes,1.48130663,7,91.2468159
966,8/23/2021,8/24/2021,8/29/2021,1528,Europe,Tokyo,Furniture,Sea,88.71452151,Delayed,21,74.56151586,4155.877883,FedEx,5.587829461,1.519625259,910.718483,No,Yes,2.174987207,3,90.42670408
967,8/24/2021,8/25/2021,8/30/2021,2633,North America,New York,Furniture,Air,60.74803287,On-Time,13,74.08885572,2049.981311,UPS,3.174593404,0.381316141,391.8404305,No,No,4.913360931,8,88.84953354
968,8/25/2021,8/27/2021,8/28/2021,1965,Asia,São Paulo,Apparel,Ground,56.47999077,Delayed,18,25.13807928,3466.979717,DHL,17.46960664,7.194894503,109.8646212,Yes,Yes,2.749452251,5,93.77755791
969,8/26/2021,8/28/2021,8/30/2021,2517,Europe,Tokyo,Apparel,Sea,75.42801276,On-Time,24,83.43719334,1008.081144,FedEx,17.63237614,2.802653002,620.5668684,Yes,Yes,2.887357855,4,96.3030294
970,8/27/2021,8/30/2021,8/31/2021,1197,South America,São Paulo,Apparel,Sea,62.18508145,On-Time,27,40.80766164,4866.667957,FedEx,10.49740102,7.144961528,168.5767856,No,Yes,2.99439213,4,85.75620354
971,8/28/2021,9/1/2021,9/3/2021,3657,Europe,New York,Furniture,Air,24.62640803,Delayed,4,96.21839403,1756.487639,FedEx,11.25572914,5.550852505,806.7664293,Yes,No,4.536416092,3,84.19743758
972,8/29/2021,9/1/2021,9/1/2021,4648,Europe,Tokyo,Apparel,Air,70.67778606,On-Time,22,8.602055026,4230.875862,FedEx,17.04451465,1.088073902,659.6591204,Yes,Yes,3.415713138,3,92.73378416
973,8/30/2021,8/31/2021,9/3/2021,3889,Asia,São Paulo,Electronics,Air,22.01219914,Delayed,24,43.8661167,4727.378199,DHL,15.29407097,9.321300733,880.99018,No,Yes,3.774708146,6,97.37991606
974,8/31/2021,9/3/2021,9/3/2021,1852,Asia,Johannesburg,Furniture,Sea,82.52719348,On-Time,40,55.80612852,4324.922675,DHL,6.77268204,4.523141748,795.5953873,Yes,No,2.55765417,6,86.61499136
975,9/1/2021,9/5/2021,9/4/2021,4588,Africa,Johannesburg,Electronics,Air,99.07629379,Delayed,45,40.81304261,344.6675812,DHL,2.304080391,7.344472778,156.5079659,Yes,Yes,1.116350474,8,85.17651616
976,9/2/2021,9/4/2021,9/5/2021,2537,South America,New York,Food,Ground,43.96488625,On-Time,10,21.45262946,3255.032715,UPS,10.63460293,5.01020572,412.0171426,Yes,Yes,4.723891657,8,84.29617797
977,9/3/2021,9/7/2021,9/10/2021,3069,Asia,Tokyo,Furniture,Air,50.02803084,Delayed,2,59.50235463,609.2526258,DHL,17.46042187,6.04361475,785.8322374,No,No,4.796510724,3,84.83532725
978,9/4/2021,9/8/2021,9/12/2021,4183,North America,Berlin,Food,Air,14.17902899,On-Time,40,75.71383251,38.25837262,UPS,18.12502418,3.027735924,446.4743996,Yes,No,4.796612213,3,82.56373352
979,9/5/2021,9/9/2021,9/8/2021,2080,South America,Tokyo,Apparel,Sea,11.23598693,Delayed,6,64.6614403,268.3993853,UPS,19.21207155,2.00360304,973.7472105,No,No,4.774748347,5,91.33878632
980,9/6/2021,9/8/2021,9/13/2021,4137,South America,Johannesburg,Apparel,Air,92.92774014,On-Time,48,23.82766046,4581.58449,DHL,17.83213828,5.425702034,748.9534274,Yes,No,4.260967764,6,85.3356953
981,9/7/2021,9/11/2021,9/13/2021,3889,Asia,São Paulo,Toys,Sea,21.57616544,Delayed,18,73.29499046,4543.232936,DHL,12.440784,4.40218973,64.72492086,Yes,No,3.7383842,4,91.68394287
982,9/8/2021,9/12/2021,9/12/2021,1097,South America,Berlin,Apparel,Air,50.12008728,On-Time,17,26.0613317,1136.863695,DHL,10.00290079,3.901132134,885.986407,Yes,Yes,4.378039673,9,81.57761464
983,9/9/2021,9/13/2021,9/17/2021,4215,Asia,New York,Food,Ground,83.38191615,Delayed,38,17.93263511,2739.835462,UPS,15.94729724,6.725671951,145.7645456,Yes,Yes,3.402184956,9,82.19367905
984,9/10/2021,9/11/2021,9/19/2021,2903,Europe,Berlin,Apparel,Ground,90.03868839,On-Time,45,69.22146754,4775.591029,FedEx,15.31678942,6.90506632,183.497538,Yes,No,1.537478456,9,90.18669663
985,9/11/2021,9/15/2021,9/15/2021,1434,Africa,New York,Furniture,Sea,56.74579168,Delayed,23,84.35733099,2488.563587,DHL,11.68658174,0.459200561,747.7677806,No,Yes,2.56487266,6,89.71908795
986,9/12/2021,9/14/2021,9/20/2021,1636,Europe,Berlin,Apparel,Sea,60.85292725,Delayed,46,48.41317505,1973.953323,UPS,3.571892706,3.387444942,871.7201315,Yes,No,4.885179648,6,85.15868861
987,9/13/2021,9/17/2021,9/22/2021,4750,Asia,New York,Toys,Air,70.27155752,Delayed,30,53.37348342,2421.410983,UPS,18.66946424,4.117645502,559.5321465,Yes,Yes,2.404551254,3,95.71548618
988,9/14/2021,9/18/2021,9/18/2021,4157,Asia,New York,Apparel,Air,96.52442231,Delayed,21,30.62338326,3953.17665,DHL,10.20084568,0.968921612,324.5972463,Yes,Yes,4.471311655,9,83.55389613
989,9/15/2021,9/17/2021,9/23/2021,1587,Europe,Berlin,Food,Ground,64.24029649,On-Time,10,49.7144925,2391.615386,UPS,8.540008074,2.359008667,383.749768,Yes,Yes,1.372845883,3,86.85256136
990,9/16/2021,9/20/2021,9/20/2021,1343,North America,Berlin,Food,Air,60.35277335,On-Time,43,13.6323083,3918.55563,DHL,13.33221311,0.516417972,375.7448631,No,No,2.33673537,6,90.55472242
991,9/17/2021,9/19/2021,9/21/2021,2317,North America,New York,Apparel,Ground,11.30807217,On-Time,13,95.60516755,2164.170254,UPS,14.1290833,9.962420986,360.3441986,Yes,No,2.403813299,7,96.47701095
992,9/18/2021,9/22/2021,9/27/2021,2979,North America,Johannesburg,Food,Sea,17.28547318,Delayed,12,80.13588504,1267.508299,FedEx,5.792382507,7.36557203,280.7641882,Yes,No,1.206410172,7,87.95246853
993,9/19/2021,9/21/2021,9/23/2021,1570,Asia,Berlin,Food,Air,61.9454464,Delayed,9,66.96331955,1639.098922,UPS,17.06489921,0.874501565,628.4237399,Yes,Yes,1.476377321,8,87.57341815
994,9/20/2021,9/24/2021,9/24/2021,4721,South America,Tokyo,Toys,Sea,94.2616349,Delayed,4,54.05033998,398.3390885,DHL,7.218867686,0.202493798,905.3850526,Yes,No,1.772660844,6,91.01121113
995,9/21/2021,9/25/2021,9/30/2021,1610,Asia,São Paulo,Furniture,Air,88.00222136,Delayed,39,79.32082905,2491.931911,FedEx,5.360310666,7.192878002,341.7282924,No,Yes,4.351262363,9,86.01721289
996,9/22/2021,9/23/2021,9/28/2021,2727,South America,New York,Toys,Ground,98.43210307,Delayed,24,49.72834534,749.0735152,DHL,9.315197351,4.391921657,227.3595826,No,Yes,1.25360796,7,93.47429181
997,9/23/2021,9/24/2021,9/26/2021,3290,Europe,New York,Electronics,Sea,57.50506338,On-Time,34,30.34740386,4059.619562,UPS,15.15008146,7.867967091,846.6487831,Yes,No,2.194803605,8,84.72522287
998,9/24/2021,9/28/2021,9/29/2021,2854,Africa,São Paulo,Toys,Sea,80.91378446,On-Time,39,16.4572364,2108.746965,FedEx,19.37824721,9.234760378,754.6941643,Yes,Yes,1.04070001,8,95.64072394
999,9/25/2021,9/29/2021,10/2/2021,3608,South America,Johannesburg,Apparel,Air,85.63602983,On-Time,41,64.93476609,3827.361597,FedEx,16.56706276,5.99300389,934.29518,Yes,Yes,3.782510982,6,85.17471485
1000,9/26/2021,9/29/2021,10/1/2021,1959,North America,São Paulo,Furniture,Sea,68.32284916,Delayed,5,92.97786163,4772.757533,UPS,18.9262708,1.871084229,207.2437488,Yes,Yes,3.48121236,8,98.86132208
1001,9/27/2021,9/29/2021,10/2/2021,3079,Asia,Berlin,Apparel,Ground,40.48749138,Delayed,15,15.78504607,4248.894969,FedEx,4.530904473,7.82194036,187.0387484,Yes,No,3.579929048,3,86.01278701
1002,9/28/2021,10/1/2021,10/6/2021,3438,Europe,São Paulo,Electronics,Sea,52.29805912,Delayed,4,18.41179548,4757.803762,FedEx,3.28118238,9.558117432,564.3579246,No,No,2.497531139,3,96.69769663
1003,9/29/2021,9/30/2021,10/2/2021,3324,North America,New York,Furniture,Sea,87.2125365,Delayed,39,43.64380032,2844.003269,FedEx,12.03868571,5.802312871,633.7119721,No,No,1.833071285,3,87.54976313
1004,9/30/2021,10/1/2021,10/8/2021,1531,Europe,São Paulo,Food,Air,36.86931334,Delayed,8,80.78648512,834.9689256,DHL,7.225354695,6.819974473,506.1647698,Yes,Yes,3.881280853,4,84.675042
1005,10/1/2021,10/2/2021,10/4/2021,2177,Africa,Tokyo,Toys,Sea,93.13688181,Delayed,49,29.74531153,4677.625811,DHL,16.90498951,3.37474695,619.0183045,Yes,Yes,4.244471491,3,84.29710176
1006,10/2/2021,10/3/2021,10/11/2021,3430,Asia,Berlin,Apparel,Air,30.68257073,Delayed,45,25.764336,4343.836909,FedEx,14.09578169,3.815276947,221.3607804,Yes,No,1.554405992,9,96.15363436
1007,10/3/2021,10/7/2021,10/12/2021,2091,Asia,São Paulo,Electronics,Air,77.45647736,On-Time,24,62.186646,4323.420825,UPS,19.47310695,7.346544979,505.6330665,No,Yes,2.947317712,3,85.86630674
1008,10/4/2021,10/5/2021,10/7/2021,2901,Africa,New York,Food,Sea,66.75033109,On-Time,28,53.7936708,3469.439393,UPS,6.586262403,9.277710984,675.1879329,Yes,No,1.994862728,6,86.43269717
1009,10/5/2021,10/9/2021,10/9/2021,1883,Asia,Berlin,Toys,Ground,77.4639497,Delayed,43,6.491926262,3128.332148,DHL,10.74411406,6.289883872,461.0711268,Yes,No,1.672427445,7,83.74286806
1010,10/6/2021,10/10/2021,10/12/2021,3261,South America,New York,Food,Air,49.36128152,Delayed,27,8.608252742,83.47222039,UPS,11.02232859,7.898479085,695.474969,No,No,3.937301254,9,98.26516964
1011,10/7/2021,10/8/2021,10/11/2021,2678,Europe,Johannesburg,Toys,Sea,93.93769563,Delayed,1,64.47979153,3742.789805,FedEx,6.305182307,1.716350174,478.6317165,No,No,3.152387742,7,84.65013487
1012,10/8/2021,10/9/2021,10/14/2021,3423,North America,Tokyo,Furniture,Air,66.92249822,On-Time,34,46.77979812,466.7602362,UPS,12.62168119,2.119590903,366.9196018,Yes,Yes,1.86474133,3,84.70142876
1013,10/9/2021,10/11/2021,10/17/2021,3791,Africa,Johannesburg,Food,Ground,35.94662241,On-Time,17,97.11223056,1306.157171,DHL,9.979147749,5.320346868,338.4247947,Yes,Yes,2.240000045,3,97.93405991
1014,10/10/2021,10/13/2021,10/16/2021,3260,South America,Tokyo,Food,Ground,67.46095636,Delayed,37,68.01387537,2761.936574,DHL,10.04098801,1.765541922,440.356956,Yes,Yes,4.866614685,3,97.11707824
1015,10/11/2021,10/12/2021,10/19/2021,3126,North America,São Paulo,Food,Air,35.81341725,On-Time,38,1.502329368,2264.145599,FedEx,8.529259664,6.349950702,71.93514155,Yes,No,4.394718259,8,84.72930678
1016,10/12/2021,10/14/2021,10/21/2021,2749,North America,Berlin,Furniture,Ground,36.42691526,On-Time,26,48.36136859,88.71420496,DHL,2.304728344,2.916531854,685.0988815,No,Yes,4.519786971,6,96.42978582
1017,10/13/2021,10/15/2021,10/18/2021,3675,Africa,São Paulo,Electronics,Sea,45.96386605,On-Time,24,41.73756954,4121.685442,DHL,11.39771426,7.915326187,852.8503589,No,No,2.840048388,6,84.74664105
1018,10/14/2021,10/17/2021,10/23/2021,3651,South America,Tokyo,Toys,Sea,86.71873758,Delayed,39,11.11802907,4395.216781,DHL,8.034461043,8.081103466,386.8957397,Yes,No,3.495229056,6,81.60481913
1019,10/15/2021,10/19/2021,10/24/2021,1781,North America,Tokyo,Food,Air,55.0268087,On-Time,21,92.35927917,3412.545988,UPS,2.023757642,4.637874558,93.73147933,No,No,2.507070961,7,95.58686562
1020,10/16/2021,10/17/2021,10/21/2021,4994,North America,Tokyo,Furniture,Ground,71.1010758,On-Time,30,80.59862426,2709.928615,DHL,7.542986738,1.80810635,987.4368175,Yes,Yes,1.310847903,9,94.659605
1021,10/17/2021,10/20/2021,10/23/2021,4452,South America,New York,Electronics,Sea,45.27709662,Delayed,47,23.39354789,4804.081816,UPS,7.015309996,6.467749611,300.5133427,No,No,2.604277243,9,85.59867531
1022,10/18/2021,10/19/2021,10/24/2021,4048,Asia,Berlin,Toys,Sea,33.72448958,Delayed,48,25.9700855,608.5814767,DHL,9.082066758,9.927870183,170.2900656,Yes,Yes,3.375923013,4,81.71264072
1023,10/19/2021,10/21/2021,10/27/2021,3727,North America,São Paulo,Furniture,Sea,95.91761446,On-Time,13,3.685796305,3692.171168,DHL,4.373335814,6.225908979,401.2648826,Yes,Yes,2.148577083,7,83.92233881
1024,10/20/2021,10/22/2021,10/24/2021,3105,Europe,São Paulo,Toys,Air,64.32231224,Delayed,37,30.02338643,650.5194583,UPS,11.13830884,0.357746907,751.6291886,No,Yes,4.391802299,6,94.65007485
1025,10/21/2021,10/25/2021,10/29/2021,4867,South America,Johannesburg,Food,Air,94.05562047,On-Time,3,58.66988989,1915.405547,UPS,14.46392635,0.172939758,329.220767,No,Yes,1.604400637,5,98.33020848
1026,10/22/2021,10/24/2021,10/26/2021,4097,North America,Tokyo,Electronics,Sea,28.3071702,On-Time,32,42.37391714,2931.567701,FedEx,13.34334024,3.203619705,595.9680437,No,Yes,2.468516358,4,84.92103936
1027,10/23/2021,10/25/2021,11/1/2021,1880,Africa,Tokyo,Furniture,Sea,23.22047475,Delayed,35,96.94091864,3688.067576,FedEx,16.46758906,1.957838069,444.7819947,No,Yes,1.499615621,3,95.54691722
1028,10/24/2021,10/27/2021,10/29/2021,1446,Europe,Tokyo,Electronics,Ground,87.02406164,Delayed,19,6.079976842,28.54334036,UPS,10.13614918,8.130512071,161.8757927,No,Yes,2.619328536,8,84.33072049
1029,10/25/2021,10/26/2021,11/3/2021,3113,North America,São Paulo,Food,Ground,71.28254914,On-Time,14,59.34730081,1310.383453,DHL,11.34365115,8.44805667,363.7726619,Yes,Yes,1.15864522,7,92.91240744
1030,10/26/2021,10/27/2021,10/29/2021,4992,Europe,Johannesburg,Electronics,Ground,26.79206493,Delayed,48,85.90178933,2695.619953,FedEx,16.58723494,2.586187713,738.6269804,Yes,No,2.09019758,8,81.58865591
1031,10/27/2021,10/30/2021,11/2/2021,2783,Europe,New York,Electronics,Air,34.24237306,Delayed,22,48.33372078,2669.039659,UPS,9.698621075,3.256447769,631.4037025,No,No,2.60294102,4,91.12061717
